sample_id,source,Q_pct,q_cpu60,q_cpu61,q_cpu62,q_cpu63,q_cpu64,q_cpu65,q_cpu66,q_cpu67,load_vector
2182,lhs,40,80,80,70,90,40,90,90,60,"60:80,61:80,62:70,63:90,64:40,65:90,66:90,67:60"
2183,lhs,40,80,90,40,20,90,40,100,60,"60:80,61:90,62:40,63:20,64:90,65:40,66:100,67:60"
2184,lhs,40,80,90,100,40,10,30,10,90,"60:80,61:90,62:100,63:40,64:10,65:30,66:10,67:90"
2185,lhs,40,80,100,70,90,50,90,100,0,"60:80,61:100,62:70,63:90,64:50,65:90,66:100,67:0"
2186,lhs,40,80,100,70,100,90,70,80,30,"60:80,61:100,62:70,63:100,64:90,65:70,66:80,67:30"
2187,lhs,40,80,100,80,90,0,70,60,100,"60:80,61:100,62:80,63:90,64:0,65:70,66:60,67:100"
2188,lhs,40,90,0,90,20,20,30,70,90,"60:90,61:0,62:90,63:20,64:20,65:30,66:70,67:90"
2189,lhs,40,90,10,60,0,80,50,10,80,"60:90,61:10,62:60,63:0,64:80,65:50,66:10,67:80"
2190,lhs,40,90,10,70,60,100,20,100,0,"60:90,61:10,62:70,63:60,64:100,65:20,66:100,67:0"
2191,lhs,40,90,10,80,0,20,100,40,10,"60:90,61:10,62:80,63:0,64:20,65:100,66:40,67:10"
2192,lhs,40,90,20,0,90,100,20,80,20,"60:90,61:20,62:0,63:90,64:100,65:20,66:80,67:20"
2193,lhs,40,90,20,10,90,70,100,90,80,"60:90,61:20,62:10,63:90,64:70,65:100,66:90,67:80"
2194,lhs,40,90,20,30,10,10,20,0,50,"60:90,61:20,62:30,63:10,64:10,65:20,66:0,67:50"
2195,lhs,40,90,20,30,40,50,70,70,90,"60:90,61:20,62:30,63:40,64:50,65:70,66:70,67:90"
2196,lhs,40,90,20,50,10,40,100,80,90,"60:90,61:20,62:50,63:10,64:40,65:100,66:80,67:90"
2197,lhs,40,90,20,50,40,90,0,40,100,"60:90,61:20,62:50,63:40,64:90,65:0,66:40,67:100"
2198,lhs,40,90,20,70,50,50,40,50,30,"60:90,61:20,62:70,63:50,64:50,65:40,66:50,67:30"
2199,lhs,40,90,20,100,20,100,20,60,70,"60:90,61:20,62:100,63:20,64:100,65:20,66:60,67:70"
2200,lhs,40,90,30,30,10,80,30,70,0,"60:90,61:30,62:30,63:10,64:80,65:30,66:70,67:0"
2201,lhs,40,90,30,30,80,20,40,70,90,"60:90,61:30,62:30,63:80,64:20,65:40,66:70,67:90"
2202,lhs,40,90,30,40,50,30,10,50,90,"60:90,61:30,62:40,63:50,64:30,65:10,66:50,67:90"
2203,lhs,40,90,30,40,70,0,100,80,60,"60:90,61:30,62:40,63:70,64:0,65:100,66:80,67:60"
2204,lhs,40,90,30,50,20,90,50,60,100,"60:90,61:30,62:50,63:20,64:90,65:50,66:60,67:100"
2205,lhs,40,90,30,70,60,80,70,50,70,"60:90,61:30,62:70,63:60,64:80,65:70,66:50,67:70"
2206,lhs,40,90,30,80,60,40,0,0,20,"60:90,61:30,62:80,63:60,64:40,65:0,66:0,67:20"
2207,lhs,40,90,30,90,0,60,10,30,80,"60:90,61:30,62:90,63:0,64:60,65:10,66:30,67:80"
2208,lhs,40,90,30,100,50,70,100,80,60,"60:90,61:30,62:100,63:50,64:70,65:100,66:80,67:60"
2209,lhs,40,90,40,50,0,10,20,80,100,"60:90,61:40,62:50,63:0,64:10,65:20,66:80,67:100"
2210,lhs,40,90,40,100,90,60,20,20,50,"60:90,61:40,62:100,63:90,64:60,65:20,66:20,67:50"
2211,lhs,40,90,50,20,100,40,80,0,40,"60:90,61:50,62:20,63:100,64:40,65:80,66:0,67:40"
2212,lhs,40,90,50,30,20,80,90,30,10,"60:90,61:50,62:30,63:20,64:80,65:90,66:30,67:10"
2213,lhs,40,90,50,30,80,80,60,30,60,"60:90,61:50,62:30,63:80,64:80,65:60,66:30,67:60"
2214,lhs,40,90,50,40,60,30,50,100,20,"60:90,61:50,62:40,63:60,64:30,65:50,66:100,67:20"
2215,lhs,40,90,50,50,40,90,100,30,60,"60:90,61:50,62:50,63:40,64:90,65:100,66:30,67:60"
2216,lhs,40,90,50,60,30,50,70,20,100,"60:90,61:50,62:60,63:30,64:50,65:70,66:20,67:100"
2217,lhs,40,90,50,60,70,90,80,70,100,"60:90,61:50,62:60,63:70,64:90,65:80,66:70,67:100"
2218,lhs,40,90,60,20,80,20,20,70,40,"60:90,61:60,62:20,63:80,64:20,65:20,66:70,67:40"
2219,lhs,40,90,70,60,10,100,40,50,0,"60:90,61:70,62:60,63:10,64:100,65:40,66:50,67:0"
2220,lhs,40,90,80,30,50,60,20,30,80,"60:90,61:80,62:30,63:50,64:60,65:20,66:30,67:80"
2221,lhs,40,90,80,40,70,0,70,0,60,"60:90,61:80,62:40,63:70,64:0,65:70,66:0,67:60"
2222,lhs,40,90,80,80,10,30,40,20,0,"60:90,61:80,62:80,63:10,64:30,65:40,66:20,67:0"
2223,lhs,40,90,80,90,0,80,70,30,30,"60:90,61:80,62:90,63:0,64:80,65:70,66:30,67:30"
2224,lhs,40,90,90,50,20,20,20,40,90,"60:90,61:90,62:50,63:20,64:20,65:20,66:40,67:90"
2225,lhs,40,90,90,50,70,10,20,80,10,"60:90,61:90,62:50,63:70,64:10,65:20,66:80,67:10"
2226,lhs,40,90,100,0,30,40,90,90,70,"60:90,61:100,62:0,63:30,64:40,65:90,66:90,67:70"
2227,lhs,40,90,100,10,60,0,20,30,20,"60:90,61:100,62:10,63:60,64:0,65:20,66:30,67:20"
2228,lhs,40,90,100,10,60,30,40,50,30,"60:90,61:100,62:10,63:60,64:30,65:40,66:50,67:30"
2229,lhs,40,90,100,30,0,10,90,10,30,"60:90,61:100,62:30,63:0,64:10,65:90,66:10,67:30"
2230,lhs,40,90,100,40,10,60,50,40,30,"60:90,61:100,62:40,63:10,64:60,65:50,66:40,67:30"
2231,lhs,40,90,100,40,70,20,60,70,80,"60:90,61:100,62:40,63:70,64:20,65:60,66:70,67:80"
2232,lhs,40,90,100,50,70,50,0,20,100,"60:90,61:100,62:50,63:70,64:50,65:0,66:20,67:100"
2233,lhs,40,90,100,90,60,60,70,40,80,"60:90,61:100,62:90,63:60,64:60,65:70,66:40,67:80"
2234,lhs,40,100,0,30,50,50,0,70,60,"60:100,61:0,62:30,63:50,64:50,65:0,66:70,67:60"
2235,lhs,40,100,0,100,30,20,90,100,80,"60:100,61:0,62:100,63:30,64:20,65:90,66:100,67:80"
2236,lhs,40,100,10,20,50,100,70,90,90,"60:100,61:10,62:20,63:50,64:100,65:70,66:90,67:90"
2237,lhs,40,100,10,30,70,90,50,0,100,"60:100,61:10,62:30,63:70,64:90,65:50,66:0,67:100"
2238,lhs,40,100,10,60,70,30,30,40,100,"60:100,61:10,62:60,63:70,64:30,65:30,66:40,67:100"
2239,lhs,40,100,10,80,80,60,70,40,90,"60:100,61:10,62:80,63:80,64:60,65:70,66:40,67:90"
2240,lhs,40,100,20,90,50,60,100,50,0,"60:100,61:20,62:90,63:50,64:60,65:100,66:50,67:0"
2241,lhs,40,100,20,100,0,40,20,0,90,"60:100,61:20,62:100,63:0,64:40,65:20,66:0,67:90"
2242,lhs,40,100,20,100,50,60,0,30,100,"60:100,61:20,62:100,63:50,64:60,65:0,66:30,67:100"
2243,lhs,40,100,30,20,60,100,90,60,30,"60:100,61:30,62:20,63:60,64:100,65:90,66:60,67:30"
2244,lhs,40,100,30,100,100,30,100,70,40,"60:100,61:30,62:100,63:100,64:30,65:100,66:70,67:40"
2245,lhs,40,100,40,30,70,70,50,90,50,"60:100,61:40,62:30,63:70,64:70,65:50,66:90,67:50"
2246,lhs,40,100,40,70,50,100,30,100,30,"60:100,61:40,62:70,63:50,64:100,65:30,66:100,67:30"
2247,lhs,40,100,40,80,70,10,90,100,100,"60:100,61:40,62:80,63:70,64:10,65:90,66:100,67:100"
2248,lhs,40,100,40,90,70,10,60,60,60,"60:100,61:40,62:90,63:70,64:10,65:60,66:60,67:60"
2249,lhs,40,100,40,90,90,30,40,10,70,"60:100,61:40,62:90,63:90,64:30,65:40,66:10,67:70"
2250,lhs,40,100,40,100,10,100,80,80,0,"60:100,61:40,62:100,63:10,64:100,65:80,66:80,67:0"
2251,lhs,40,100,50,100,40,0,80,20,70,"60:100,61:50,62:100,63:40,64:0,65:80,66:20,67:70"
2252,lhs,40,100,60,30,40,100,60,10,50,"60:100,61:60,62:30,63:40,64:100,65:60,66:10,67:50"
2253,lhs,40,100,60,60,10,40,0,0,90,"60:100,61:60,62:60,63:10,64:40,65:0,66:0,67:90"
2254,lhs,40,100,60,60,50,100,60,80,10,"60:100,61:60,62:60,63:50,64:100,65:60,66:80,67:10"
2255,lhs,40,100,60,60,90,70,50,0,80,"60:100,61:60,62:60,63:90,64:70,65:50,66:0,67:80"
2256,lhs,40,100,60,100,80,60,80,70,10,"60:100,61:60,62:100,63:80,64:60,65:80,66:70,67:10"
2257,lhs,40,100,70,10,30,0,80,100,80,"60:100,61:70,62:10,63:30,64:0,65:80,66:100,67:80"
2258,lhs,40,100,70,40,40,50,40,20,20,"60:100,61:70,62:40,63:40,64:50,65:40,66:20,67:20"
2259,lhs,40,100,70,90,80,80,80,40,40,"60:100,61:70,62:90,63:80,64:80,65:80,66:40,67:40"
2260,lhs,40,100,70,100,70,30,30,50,100,"60:100,61:70,62:100,63:70,64:30,65:30,66:50,67:100"
2261,lhs,40,100,80,20,70,0,50,50,20,"60:100,61:80,62:20,63:70,64:0,65:50,66:50,67:20"
2262,lhs,40,100,80,80,10,30,40,70,100,"60:100,61:80,62:80,63:10,64:30,65:40,66:70,67:100"
2263,lhs,40,100,90,30,80,70,40,70,70,"60:100,61:90,62:30,63:80,64:70,65:40,66:70,67:70"
2264,lhs,40,100,90,40,50,100,50,90,0,"60:100,61:90,62:40,63:50,64:100,65:50,66:90,67:0"
2265,lhs,40,100,90,40,70,40,80,60,40,"60:100,61:90,62:40,63:70,64:40,65:80,66:60,67:40"
2266,lhs,40,100,90,60,60,20,20,50,50,"60:100,61:90,62:60,63:60,64:20,65:20,66:50,67:50"
2267,lhs,40,100,100,40,10,30,20,50,0,"60:100,61:100,62:40,63:10,64:30,65:20,66:50,67:0"
2268,lhs,40,100,100,50,30,60,90,0,10,"60:100,61:100,62:50,63:30,64:60,65:90,66:0,67:10"
2269,lhs,40,100,100,60,0,30,0,20,40,"60:100,61:100,62:60,63:0,64:30,65:0,66:20,67:40"
2270,lhs,40,100,100,70,70,40,80,30,60,"60:100,61:100,62:70,63:70,64:40,65:80,66:30,67:60"
2271,lhs,40,100,100,100,20,30,0,30,0,"60:100,61:100,62:100,63:20,64:30,65:0,66:30,67:0"
2272,lhs,40,100,100,100,50,80,90,100,0,"60:100,61:100,62:100,63:50,64:80,65:90,66:100,67:0"
2273,lhs,50,0,0,0,40,10,20,100,10,"60:0,61:0,62:0,63:40,64:10,65:20,66:100,67:10"
2274,lhs,50,0,0,10,60,0,40,40,80,"60:0,61:0,62:10,63:60,64:0,65:40,66:40,67:80"
2275,lhs,50,0,0,40,70,90,100,60,80,"60:0,61:0,62:40,63:70,64:90,65:100,66:60,67:80"
2276,lhs,50,0,0,50,10,20,40,50,60,"60:0,61:0,62:50,63:10,64:20,65:40,66:50,67:60"
2277,lhs,50,0,0,60,30,90,80,40,0,"60:0,61:0,62:60,63:30,64:90,65:80,66:40,67:0"
2278,lhs,50,0,0,80,60,40,60,30,0,"60:0,61:0,62:80,63:60,64:40,65:60,66:30,67:0"
2279,lhs,50,0,0,80,70,20,10,100,80,"60:0,61:0,62:80,63:70,64:20,65:10,66:100,67:80"
2280,lhs,50,0,0,90,70,40,50,80,70,"60:0,61:0,62:90,63:70,64:40,65:50,66:80,67:70"
2281,lhs,50,0,10,50,100,30,30,0,30,"60:0,61:10,62:50,63:100,64:30,65:30,66:0,67:30"
2282,lhs,50,0,10,60,80,70,40,70,40,"60:0,61:10,62:60,63:80,64:70,65:40,66:70,67:40"
2283,lhs,50,0,20,60,10,0,60,30,0,"60:0,61:20,62:60,63:10,64:0,65:60,66:30,67:0"
2284,lhs,50,0,20,60,60,60,70,0,10,"60:0,61:20,62:60,63:60,64:60,65:70,66:0,67:10"
2285,lhs,50,0,20,70,0,40,40,50,60,"60:0,61:20,62:70,63:0,64:40,65:40,66:50,67:60"
2286,lhs,50,0,20,100,30,40,90,90,50,"60:0,61:20,62:100,63:30,64:40,65:90,66:90,67:50"
2287,lhs,50,0,40,30,50,40,90,80,20,"60:0,61:40,62:30,63:50,64:40,65:90,66:80,67:20"
2288,lhs,50,0,40,60,100,100,90,30,40,"60:0,61:40,62:60,63:100,64:100,65:90,66:30,67:40"
2289,lhs,50,0,40,80,40,70,40,100,60,"60:0,61:40,62:80,63:40,64:70,65:40,66:100,67:60"
2290,lhs,50,0,50,0,100,20,0,70,90,"60:0,61:50,62:0,63:100,64:20,65:0,66:70,67:90"
2291,lhs,50,0,50,10,30,40,50,20,30,"60:0,61:50,62:10,63:30,64:40,65:50,66:20,67:30"
2292,lhs,50,0,50,20,60,80,20,40,10,"60:0,61:50,62:20,63:60,64:80,65:20,66:40,67:10"
2293,lhs,50,0,50,50,80,30,10,100,90,"60:0,61:50,62:50,63:80,64:30,65:10,66:100,67:90"
2294,lhs,50,0,50,70,90,70,90,50,70,"60:0,61:50,62:70,63:90,64:70,65:90,66:50,67:70"
2295,lhs,50,0,60,20,10,40,50,40,90,"60:0,61:60,62:20,63:10,64:40,65:50,66:40,67:90"
2296,lhs,50,0,60,30,60,100,90,0,40,"60:0,61:60,62:30,63:60,64:100,65:90,66:0,67:40"
2297,lhs,50,0,60,40,80,50,60,20,80,"60:0,61:60,62:40,63:80,64:50,65:60,66:20,67:80"
2298,lhs,50,0,70,60,50,30,40,80,40,"60:0,61:70,62:60,63:50,64:30,65:40,66:80,67:40"
2299,lhs,50,0,70,60,100,80,90,10,10,"60:0,61:70,62:60,63:100,64:80,65:90,66:10,67:10"
2300,lhs,50,0,70,80,80,30,10,60,60,"60:0,61:70,62:80,63:80,64:30,65:10,66:60,67:60"
2301,lhs,50,0,80,0,40,90,80,90,50,"60:0,61:80,62:0,63:40,64:90,65:80,66:90,67:50"
2302,lhs,50,0,80,10,50,20,0,10,30,"60:0,61:80,62:10,63:50,64:20,65:0,66:10,67:30"
2303,lhs,50,0,80,60,70,30,50,70,40,"60:0,61:80,62:60,63:70,64:30,65:50,66:70,67:40"
2304,lhs,50,0,80,80,0,10,90,20,50,"60:0,61:80,62:80,63:0,64:10,65:90,66:20,67:50"
2305,lhs,50,0,80,100,90,0,10,80,100,"60:0,61:80,62:100,63:90,64:0,65:10,66:80,67:100"
2306,lhs,50,0,90,0,30,30,40,100,50,"60:0,61:90,62:0,63:30,64:30,65:40,66:100,67:50"
2307,lhs,50,0,100,60,40,100,90,70,50,"60:0,61:100,62:60,63:40,64:100,65:90,66:70,67:50"
2308,lhs,50,0,100,60,100,60,0,10,90,"60:0,61:100,62:60,63:100,64:60,65:0,66:10,67:90"
2309,lhs,50,0,100,80,40,80,70,50,30,"60:0,61:100,62:80,63:40,64:80,65:70,66:50,67:30"
2310,lhs,50,10,0,50,20,20,100,60,0,"60:10,61:0,62:50,63:20,64:20,65:100,66:60,67:0"
2311,lhs,50,10,0,50,50,60,80,10,50,"60:10,61:0,62:50,63:50,64:60,65:80,66:10,67:50"
2312,lhs,50,10,0,50,60,10,70,20,100,"60:10,61:0,62:50,63:60,64:10,65:70,66:20,67:100"
2313,lhs,50,10,0,90,40,10,0,100,90,"60:10,61:0,62:90,63:40,64:10,65:0,66:100,67:90"
2314,lhs,50,10,10,10,10,30,80,10,80,"60:10,61:10,62:10,63:10,64:30,65:80,66:10,67:80"
2315,lhs,50,10,10,10,40,60,90,100,20,"60:10,61:10,62:10,63:40,64:60,65:90,66:100,67:20"
2316,lhs,50,10,10,70,20,80,100,0,40,"60:10,61:10,62:70,63:20,64:80,65:100,66:0,67:40"
2317,lhs,50,10,20,0,60,0,40,80,90,"60:10,61:20,62:0,63:60,64:0,65:40,66:80,67:90"
2318,lhs,50,10,20,10,30,20,100,60,20,"60:10,61:20,62:10,63:30,64:20,65:100,66:60,67:20"
2319,lhs,50,10,20,30,30,40,50,30,0,"60:10,61:20,62:30,63:30,64:40,65:50,66:30,67:0"
2320,lhs,50,10,20,80,30,100,60,40,80,"60:10,61:20,62:80,63:30,64:100,65:60,66:40,67:80"
2321,lhs,50,10,20,100,10,90,100,60,40,"60:10,61:20,62:100,63:10,64:90,65:100,66:60,67:40"
2322,lhs,50,10,30,0,30,60,90,60,40,"60:10,61:30,62:0,63:30,64:60,65:90,66:60,67:40"
2323,lhs,50,10,30,20,60,70,100,30,70,"60:10,61:30,62:20,63:60,64:70,65:100,66:30,67:70"
2324,lhs,50,10,30,60,10,100,80,90,30,"60:10,61:30,62:60,63:10,64:100,65:80,66:90,67:30"
2325,lhs,50,10,30,70,0,30,50,70,60,"60:10,61:30,62:70,63:0,64:30,65:50,66:70,67:60"
2326,lhs,50,10,30,100,0,20,90,90,100,"60:10,61:30,62:100,63:0,64:20,65:90,66:90,67:100"
2327,lhs,50,10,30,100,90,80,40,10,20,"60:10,61:30,62:100,63:90,64:80,65:40,66:10,67:20"
2328,lhs,50,10,40,90,50,80,30,30,30,"60:10,61:40,62:90,63:50,64:80,65:30,66:30,67:30"
2329,lhs,50,10,50,60,80,50,20,20,50,"60:10,61:50,62:60,63:80,64:50,65:20,66:20,67:50"
2330,lhs,50,10,50,90,10,80,80,30,70,"60:10,61:50,62:90,63:10,64:80,65:80,66:30,67:70"
2331,lhs,50,10,50,100,10,100,50,70,60,"60:10,61:50,62:100,63:10,64:100,65:50,66:70,67:60"
2332,lhs,50,10,60,10,20,0,60,50,10,"60:10,61:60,62:10,63:20,64:0,65:60,66:50,67:10"
2333,lhs,50,10,60,20,60,10,70,20,90,"60:10,61:60,62:20,63:60,64:10,65:70,66:20,67:90"
2334,lhs,50,10,60,30,70,30,90,80,90,"60:10,61:60,62:30,63:70,64:30,65:90,66:80,67:90"
2335,lhs,50,10,60,70,0,50,30,80,40,"60:10,61:60,62:70,63:0,64:50,65:30,66:80,67:40"
2336,lhs,50,10,60,70,30,100,70,20,40,"60:10,61:60,62:70,63:30,64:100,65:70,66:20,67:40"
2337,lhs,50,10,70,0,10,20,0,60,0,"60:10,61:70,62:0,63:10,64:20,65:0,66:60,67:0"
2338,lhs,50,10,70,40,70,50,80,80,100,"60:10,61:70,62:40,63:70,64:50,65:80,66:80,67:100"
2339,lhs,50,10,70,90,10,40,10,90,10,"60:10,61:70,62:90,63:10,64:40,65:10,66:90,67:10"
2340,lhs,50,10,80,60,40,40,90,80,10,"60:10,61:80,62:60,63:40,64:40,65:90,66:80,67:10"
2341,lhs,50,10,80,90,90,40,20,10,30,"60:10,61:80,62:90,63:90,64:40,65:20,66:10,67:30"
2342,lhs,50,10,90,20,0,70,0,40,80,"60:10,61:90,62:20,63:0,64:70,65:0,66:40,67:80"
2343,lhs,50,10,90,30,30,80,100,40,100,"60:10,61:90,62:30,63:30,64:80,65:100,66:40,67:100"
2344,lhs,50,10,90,30,80,60,100,80,50,"60:10,61:90,62:30,63:80,64:60,65:100,66:80,67:50"
2345,lhs,50,10,90,40,80,90,30,0,100,"60:10,61:90,62:40,63:80,64:90,65:30,66:0,67:100"
2346,lhs,50,10,90,40,100,70,70,100,60,"60:10,61:90,62:40,63:100,64:70,65:70,66:100,67:60"
2347,lhs,50,10,90,50,40,10,20,30,90,"60:10,61:90,62:50,63:40,64:10,65:20,66:30,67:90"
2348,lhs,50,10,90,90,0,0,40,70,40,"60:10,61:90,62:90,63:0,64:0,65:40,66:70,67:40"
2349,lhs,50,10,90,100,10,100,30,40,10,"60:10,61:90,62:100,63:10,64:100,65:30,66:40,67:10"
2350,lhs,50,10,100,20,20,10,0,50,50,"60:10,61:100,62:20,63:20,64:10,65:0,66:50,67:50"
2351,lhs,50,10,100,50,70,10,90,60,0,"60:10,61:100,62:50,63:70,64:10,65:90,66:60,67:0"
2352,lhs,50,10,100,60,20,90,30,70,20,"60:10,61:100,62:60,63:20,64:90,65:30,66:70,67:20"
2353,lhs,50,20,10,10,30,20,30,20,100,"60:20,61:10,62:10,63:30,64:20,65:30,66:20,67:100"
2354,lhs,50,20,10,60,50,100,0,100,30,"60:20,61:10,62:60,63:50,64:100,65:0,66:100,67:30"
2355,lhs,50,20,20,20,0,80,10,60,60,"60:20,61:20,62:20,63:0,64:80,65:10,66:60,67:60"
2356,lhs,50,20,20,40,70,60,20,20,50,"60:20,61:20,62:40,63:70,64:60,65:20,66:20,67:50"
2357,lhs,50,20,20,70,20,70,50,50,40,"60:20,61:20,62:70,63:20,64:70,65:50,66:50,67:40"
2358,lhs,50,20,20,100,60,60,100,30,100,"60:20,61:20,62:100,63:60,64:60,65:100,66:30,67:100"
2359,lhs,50,20,30,10,90,100,0,0,100,"60:20,61:30,62:10,63:90,64:100,65:0,66:0,67:100"
2360,lhs,50,20,30,30,40,90,0,50,20,"60:20,61:30,62:30,63:40,64:90,65:0,66:50,67:20"
2361,lhs,50,20,40,0,80,50,80,40,30,"60:20,61:40,62:0,63:80,64:50,65:80,66:40,67:30"
2362,lhs,50,20,40,10,10,50,60,70,90,"60:20,61:40,62:10,63:10,64:50,65:60,66:70,67:90"
2363,lhs,50,20,50,10,10,80,90,90,0,"60:20,61:50,62:10,63:10,64:80,65:90,66:90,67:0"
2364,lhs,50,20,50,70,30,20,40,20,20,"60:20,61:50,62:70,63:30,64:20,65:40,66:20,67:20"
2365,lhs,50,20,50,70,60,10,40,50,60,"60:20,61:50,62:70,63:60,64:10,65:40,66:50,67:60"
2366,lhs,50,20,60,0,70,0,100,50,30,"60:20,61:60,62:0,63:70,64:0,65:100,66:50,67:30"
2367,lhs,50,20,60,40,50,20,60,20,100,"60:20,61:60,62:40,63:50,64:20,65:60,66:20,67:100"
2368,lhs,50,20,60,40,60,90,70,30,80,"60:20,61:60,62:40,63:60,64:90,65:70,66:30,67:80"
2369,lhs,50,20,60,90,90,0,50,30,10,"60:20,61:60,62:90,63:90,64:0,65:50,66:30,67:10"
2370,lhs,50,20,60,90,100,70,20,30,40,"60:20,61:60,62:90,63:100,64:70,65:20,66:30,67:40"
2371,lhs,50,20,60,100,80,60,10,100,50,"60:20,61:60,62:100,63:80,64:60,65:10,66:100,67:50"
2372,lhs,50,20,70,0,20,30,80,0,80,"60:20,61:70,62:0,63:20,64:30,65:80,66:0,67:80"
2373,lhs,50,20,70,0,30,100,50,100,30,"60:20,61:70,62:0,63:30,64:100,65:50,66:100,67:30"
2374,lhs,50,20,70,40,20,60,100,90,80,"60:20,61:70,62:40,63:20,64:60,65:100,66:90,67:80"
2375,lhs,50,20,70,80,20,80,20,20,10,"60:20,61:70,62:80,63:20,64:80,65:20,66:20,67:10"
2376,lhs,50,20,80,30,70,70,60,80,20,"60:20,61:80,62:30,63:70,64:70,65:60,66:80,67:20"
2377,lhs,50,20,80,50,100,70,30,100,80,"60:20,61:80,62:50,63:100,64:70,65:30,66:100,67:80"
2378,lhs,50,20,90,0,20,100,70,90,50,"60:20,61:90,62:0,63:20,64:100,65:70,66:90,67:50"
2379,lhs,50,20,90,10,60,10,30,40,30,"60:20,61:90,62:10,63:60,64:10,65:30,66:40,67:30"
2380,lhs,50,20,90,20,0,70,80,10,90,"60:20,61:90,62:20,63:0,64:70,65:80,66:10,67:90"
2381,lhs,50,20,90,50,70,100,40,10,60,"60:20,61:90,62:50,63:70,64:100,65:40,66:10,67:60"
2382,lhs,50,20,90,60,60,30,0,30,20,"60:20,61:90,62:60,63:60,64:30,65:0,66:30,67:20"
2383,lhs,50,20,90,60,70,10,10,70,100,"60:20,61:90,62:60,63:70,64:10,65:10,66:70,67:100"
2384,lhs,50,20,90,70,80,40,60,90,60,"60:20,61:90,62:70,63:80,64:40,65:60,66:90,67:60"
2385,lhs,50,20,90,90,80,40,30,90,30,"60:20,61:90,62:90,63:80,64:40,65:30,66:90,67:30"
2386,lhs,50,20,100,0,20,10,70,20,20,"60:20,61:100,62:0,63:20,64:10,65:70,66:20,67:20"
2387,lhs,50,20,100,20,0,80,80,90,90,"60:20,61:100,62:20,63:0,64:80,65:80,66:90,67:90"
2388,lhs,50,20,100,30,20,100,0,70,90,"60:20,61:100,62:30,63:20,64:100,65:0,66:70,67:90"
2389,lhs,50,30,0,0,0,70,60,70,0,"60:30,61:0,62:0,63:0,64:70,65:60,66:70,67:0"
2390,lhs,50,30,0,50,100,100,100,50,0,"60:30,61:0,62:50,63:100,64:100,65:100,66:50,67:0"
2391,lhs,50,30,0,80,80,0,40,50,0,"60:30,61:0,62:80,63:80,64:0,65:40,66:50,67:0"
2392,lhs,50,30,0,90,70,70,50,70,90,"60:30,61:0,62:90,63:70,64:70,65:50,66:70,67:90"
2393,lhs,50,30,0,90,100,60,40,60,40,"60:30,61:0,62:90,63:100,64:60,65:40,66:60,67:40"
2394,lhs,50,30,10,40,30,0,40,60,30,"60:30,61:10,62:40,63:30,64:0,65:40,66:60,67:30"
2395,lhs,50,30,10,100,0,10,60,10,90,"60:30,61:10,62:100,63:0,64:10,65:60,66:10,67:90"
2396,lhs,50,30,20,30,80,30,100,80,80,"60:30,61:20,62:30,63:80,64:30,65:100,66:80,67:80"
2397,lhs,50,30,20,60,70,10,50,40,30,"60:30,61:20,62:60,63:70,64:10,65:50,66:40,67:30"
2398,lhs,50,30,20,70,0,10,50,40,100,"60:30,61:20,62:70,63:0,64:10,65:50,66:40,67:100"
2399,lhs,50,30,20,80,90,100,80,50,80,"60:30,61:20,62:80,63:90,64:100,65:80,66:50,67:80"
2400,lhs,50,30,30,0,40,30,70,80,100,"60:30,61:30,62:0,63:40,64:30,65:70,66:80,67:100"
2401,lhs,50,30,30,40,70,50,90,0,0,"60:30,61:30,62:40,63:70,64:50,65:90,66:0,67:0"
2402,lhs,50,30,30,60,20,90,70,50,60,"60:30,61:30,62:60,63:20,64:90,65:70,66:50,67:60"
2403,lhs,50,30,30,60,90,30,90,80,60,"60:30,61:30,62:60,63:90,64:30,65:90,66:80,67:60"
2404,lhs,50,30,30,80,30,60,80,80,10,"60:30,61:30,62:80,63:30,64:60,65:80,66:80,67:10"
2405,lhs,50,30,30,80,100,100,70,10,30,"60:30,61:30,62:80,63:100,64:100,65:70,66:10,67:30"
2406,lhs,50,30,40,60,30,50,60,40,100,"60:30,61:40,62:60,63:30,64:50,65:60,66:40,67:100"
2407,lhs,50,30,40,70,80,10,60,90,0,"60:30,61:40,62:70,63:80,64:10,65:60,66:90,67:0"
2408,lhs,50,30,40,80,60,10,80,90,0,"60:30,61:40,62:80,63:60,64:10,65:80,66:90,67:0"
2409,lhs,50,30,40,90,10,0,100,60,50,"60:30,61:40,62:90,63:10,64:0,65:100,66:60,67:50"
2410,lhs,50,30,40,100,80,80,60,70,40,"60:30,61:40,62:100,63:80,64:80,65:60,66:70,67:40"
2411,lhs,50,30,50,40,30,0,10,70,60,"60:30,61:50,62:40,63:30,64:0,65:10,66:70,67:60"
2412,lhs,50,30,50,40,60,50,20,20,100,"60:30,61:50,62:40,63:60,64:50,65:20,66:20,67:100"
2413,lhs,50,30,50,50,20,0,60,100,40,"60:30,61:50,62:50,63:20,64:0,65:60,66:100,67:40"
2414,lhs,50,30,50,100,30,100,80,50,70,"60:30,61:50,62:100,63:30,64:100,65:80,66:50,67:70"
2415,lhs,50,30,60,80,90,80,30,20,100,"60:30,61:60,62:80,63:90,64:80,65:30,66:20,67:100"
2416,lhs,50,30,60,90,70,70,80,10,0,"60:30,61:60,62:90,63:70,64:70,65:80,66:10,67:0"
2417,lhs,50,30,70,40,50,50,0,90,80,"60:30,61:70,62:40,63:50,64:50,65:0,66:90,67:80"
